stock_code,rcept_dt,sector,per_share_common,yield_common,total_amount,div_amount_rank,month,is_year_end
900290,2025-06-20,기타 금융업,58.25,1.4,4709505149.0,0.45454545454545453,6,0
900290,2025-03-19,기타 금융업,58.25,1.4,4709505149.0,0.19504643962848298,3,0
900290,2024-12-10,기타 금융업,58.25,1.4,4709505149.0,0.14035087719298245,12,1
900290,2024-11-20,기타 금융업,58.25,1.4,4709505149.0,0.19444444444444445,11,0
900290,2024-11-06,기타 금융업,58.25,1.4,4709505149.0,0.19444444444444445,11,0
900290,2017-10-10,기타 금융업,72.3,1.97,4871212500.0,0.2857142857142857,10,0
900260,2018-04-25,기타 금융업,54.58,2.9,1684239284.0,0.5,4,0
900260,2018-01-08,기타 금융업,52.56,2.8,1622225783.0,0.1958762886597938,1,0
900260,2017-12-21,기타 금융업,52.56,1.5,1622225783.0,0.18181818181818182,12,1
900260,2017-03-13,기타 금융업,51.99,1.9,4767336803.0,0.24472573839662448,3,0
950110,2022-05-30,소프트웨어 개발 및 공급업,168.0,2.4,3870160390.0,0.5,5,0
950110,2023-06-01,소프트웨어 개발 및 공급업,162.0,3.2,3721309574.0,0.8,6,0
950110,2021-05-27,소프트웨어 개발 및 공급업,174.0,2.0,4013800820.0,0.75,5,0
950110,2020-05-28,소프트웨어 개발 및 공급업,195.0,3.1,4483881720.0,0.6666666666666666,5,0
950110,2017-05-30,소프트웨어 개발 및 공급업,101.0,2.5,1988213642.0,0.4166666666666667,5,0
950110,2016-05-30,소프트웨어 개발 및 공급업,107.0,2.7,2103887362.0,0.3333333333333333,5,0
950110,2018-05-29,소프트웨어 개발 및 공급업,137.0,1.7,3162314666.0,0.3333333333333333,5,0
950110,2019-05-29,소프트웨어 개발 및 공급업,185.0,1.5,4252777213.0,0.6923076923076923,5,0
950110,2015-05-26,소프트웨어 개발 및 공급업,90.0,2.8,1912836415.0,0.25,5,0
950110,2014-05-28,소프트웨어 개발 및 공급업,50.0,1.5,1072094407.0,0.15384615384615385,5,0
950110,2013-06-03,소프트웨어 개발 및 공급업,189.0,4.6,4055550316.0,0.8333333333333334,6,0
900250,2018-04-24,기타 금융업,15.03,0.67,1019340000.0,0.1,4,0
900250,2018-03-30,기타 금융업,15.01,0.67,1018080000.0,0.05485232067510549,3,0
900250,2017-10-27,기타 금융업,12.51,0.47,848180506.0,0.14285714285714285,10,0
900250,2017-09-04,기타 금융업,12.58,0.47,852500000.0,0.2,9,0
900250,2017-01-25,기타 금융업,40.4,1.1,2492804000.0,0.034482758620689655,1,0
900250,2016-08-08,기타 금융업,29.8,0.72,1838540000.0,0.125,8,0
60560,2025-04-21,,30.0,3.5,3808200240.0,0.1111111111111111,4,0
60560,2017-09-19,,50.0,1.5,998638500.0,0.5,9,0
60560,2017-09-08,,50.0,1.5,921186600.0,0.5,9,0
60560,2016-12-16,,50.0,1.5,921186600.0,0.07303370786516854,12,1
60560,2015-12-28,,50.0,1.5,882565150.0,0.09146341463414634,12,1
105840,2025-06-11,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",100.0,1.1,1969171200.0,0.5909090909090909,6,0
105840,2025-02-20,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",200.0,3.1,3963531200.0,0.48581997533908755,2,0
105840,2024-06-10,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",50.0,0.5,990882800.0,0.3333333333333333,6,0
105840,2024-02-19,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",150.0,1.66,2972648400.0,0.4336801040312094,2,0
105840,2023-07-03,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",50.0,0.5,990882800.0,0.08823529411764706,7,0
105840,2023-02-10,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",150.0,1.8,2972648400.0,0.4219613259668508,2,0
105840,2021-02-26,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",100.0,2.4,1969627600.0,0.34108527131782945,2,0
105840,2022-02-10,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",100.0,1.2,1981765600.0,0.31436699857752487,2,0
105840,2017-02-24,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",220.0,3.1,3819200000.0,0.6247974068071313,2,0
105840,2020-02-21,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",100.0,2.4,2020223400.0,0.3652173913043478,2,0
105840,2016-02-23,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",200.0,2.7,3472000000.0,0.5923728813559322,2,0
105840,2014-02-21,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",130.0,1.7,2256800000.0,0.5121951219512195,2,0
105840,2015-02-25,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",170.0,1.9,2951200000.0,0.5644859813084112,2,0
105840,2013-02-20,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",60.0,1.0,1041600000.0,0.2773722627737226,2,0
101930,2025-03-06,선박 및 보트 건조업,700.0,2.1,6526158100.0,0.8436532507739938,3,0
101930,2025-02-24,선박 및 보트 건조업,700.0,2.1,6521958100.0,0.7885326757090012,2,0
101930,2024-02-19,선박 및 보트 건조업,2250.0,19.1,20401364250.0,0.9447334200260078,2,0
101930,2018-02-26,선박 및 보트 건조업,50.0,1.1,459042400.0,0.15761689291101055,2,0
101930,2017-02-24,선박 및 보트 건조업,50.0,1.1,459042400.0,0.1880064829821718,2,0
101930,2016-02-26,선박 및 보트 건조업,50.0,0.9,459042400.0,0.1652542372881356,2,0
101930,2014-02-19,선박 및 보트 건조업,50.0,0.7,459042400.0,0.18667917448405252,2,0
101930,2015-02-23,선박 및 보트 건조업,50.0,0.8,459042400.0,0.19439252336448598,2,0
101930,2013-02-20,선박 및 보트 건조업,50.0,0.9,459042400.0,0.20164233576642335,2,0
5710,2025-03-06,,200.0,3.3,4007520000.0,0.5479876160990712,3,0
5710,2024-02-28,,175.0,2.9,3506580000.0,0.4739921976592978,2,0
5710,2022-02-28,,125.0,1.89,2504700000.0,0.414651493598862,2,0
5710,2023-03-07,,175.0,3.17,3506580000.0,0.5481927710843374,3,0
5710,2021-02-26,,125.0,2.2,2504700000.0,0.43333333333333335,2,0
5710,2020-02-21,,125.0,2.1,2504700000.0,0.4492753623188406,2,0
5710,2019-03-05,,125.0,2.3,2504700000.0,0.5064102564102564,3,0
5710,2018-02-28,,125.0,1.5,2504700000.0,0.4419306184012066,2,0
5710,2017-02-23,,100.0,1.1,1821600000.0,0.3857374392220421,2,0
5710,2016-02-29,,125.0,1.9,2277000000.0,0.47711864406779664,2,0
5710,2015-02-17,,125.0,1.4,2277000000.0,0.48785046728971965,2,0
5710,2014-03-05,,75.0,0.9,1242000000.0,0.3888888888888889,3,0
490,2025-03-11,,100.0,1.0,2410385900.0,0.3328173374613003,3,0
5710,2013-02-28,,75.0,1.27,1080000000.0,0.3166058394160584,2,0
490,2024-03-13,,100.0,0.6,2379923300.0,0.3469055374592834,3,0
490,2023-03-09,,100.0,0.8,2309784300.0,0.3463855421686747,3,0
490,2023-04-21,,100.0,0.8,2309784300.0,0.40441176470588236,4,0
490,2022-03-10,,80.0,0.8,1658256800.0,0.26339285714285715,3,0
490,2021-03-10,,80.0,1.2,1658256800.0,0.29207920792079206,3,0
490,2020-03-10,,60.0,1.1,1243692600.0,0.2885375494071146,3,0
490,2019-03-11,,50.0,1.0,1036410500.0,0.23504273504273504,3,0
490,2018-03-06,,60.0,0.6,1243692600.0,0.30168776371308015,3,0
490,2017-03-07,,40.0,0.57,829128400.0,0.1540084388185654,3,0
490,2015-03-06,,60.0,0.6,1243692600.0,0.29577464788732394,3,0
490,2016-03-09,,50.0,0.5,1036410500.0,0.20531400966183574,3,0
490,2014-03-04,,50.0,0.8,1036410500.0,0.24494949494949494,3,0
490,2013-03-04,,50.0,0.9,1036410500.0,0.26685393258426965,3,0
1820,2025-02-13,,500.0,1.8,5130437500.0,0.7274969173859432,2,0
1820,2023-02-16,,500.0,1.6,5130437500.0,0.7417127071823204,2,0
1820,2024-02-15,,500.0,1.3,5130437500.0,0.7555266579973993,2,0
1820,2021-02-18,,300.0,0.5,3078262500.0,0.672093023255814,2,0
1820,2022-02-17,,500.0,0.9,5130437500.0,0.7304409672830725,2,0
1820,2020-02-18,,250.0,0.5,2565218750.0,0.6434782608695652,2,0
1820,2019-02-08,,300.0,0.6,3078262500.0,0.6897081413210445,2,0
1820,2018-02-09,,150.0,0.4,1539131250.0,0.4924585218702866,2,0
1820,2017-02-10,,50.0,0.5,513043750.0,0.1880064829821718,2,0
1820,2016-02-15,,50.0,0.5,513043750.0,0.1652542372881356,2,0
1820,2015-02-13,,50.0,1.3,414033850.0,0.19439252336448598,2,0
1820,2014-02-17,,50.0,0.9,414033850.0,0.18667917448405252,2,0
1820,2013-02-22,,50.0,0.8,513043750.0,0.20164233576642335,2,0
910,2024-03-11,,125.0,2.3,1951452375.0,0.4218241042345277,3,0
910,2025-03-10,,125.0,2.5,1951452375.0,0.40092879256965946,3,0
910,2023-03-13,,125.0,2.6,1951452375.0,0.4367469879518072,3,0
910,2022-03-07,,125.0,1.7,1951452375.0,0.42857142857142855,3,0
910,2021-03-16,,125.0,2.2,1951452375.0,0.4537953795379538,3,0
910,2019-02-26,,100.0,2.6,1401448900.0,0.3763440860215054,2,0
910,2020-03-09,,100.0,2.5,1461161900.0,0.4189723320158103,3,0
910,2018-03-05,,200.0,5.1,2802897800.0,0.6455696202531646,3,0
910,2017-03-06,,70.0,1.7,981014230.0,0.28270042194092826,3,0
910,2016-03-07,,70.0,1.6,1013236490.0,0.32608695652173914,3,0
910,2015-03-02,,70.0,1.8,1045464490.0,0.3286384976525822,3,0
910,2014-03-10,,60.0,1.4,896112420.0,0.3282828282828283,3,0
910,2013-03-11,,60.0,1.37,896112420.0,0.36797752808988765,3,0
49800,2025-02-28,,50.0,2.5,1000000000.0,0.12762022194821207,2,0
49800,2024-02-23,,50.0,1.63,1000000000.0,0.14369310793237972,2,0
49800,2023-02-28,,50.0,1.37,1000000000.0,0.12638121546961326,2,0
49800,2022-02-28,,50.0,1.16,1000000000.0,0.12944523470839261,2,0
49800,2021-02-26,,100.0,1.9,1000000000.0,0.34108527131782945,2,0
58400,2025-03-06,,20.0,2.35,2648594400.0,0.047987616099071206,3,0
58400,2024-03-06,,20.0,1.75,2648594400.0,0.05863192182410423,3,0
58400,2023-03-08,,20.0,2.22,2648594400.0,0.06626506024096386,3,0
58400,2022-03-07,,20.0,1.51,2648594400.0,0.04017857142857143,3,0
58400,2021-02-10,,15.0,0.69,1986445800.0,0.01937984496124031,2,0
58400,2019-02-13,,25.0,2.9,3310743000.0,0.07219662058371736,2,0
58400,2020-02-13,,20.0,1.69,2648594400.0,0.03840579710144928,2,0
58400,2018-02-12,,25.0,2.4,3310743000.0,0.06485671191553545,2,0
58400,2017-02-13,,20.0,1.77,2102090615.0,0.03322528363047002,2,0
58400,2017-03-27,,20.0,1.77,2105450865.0,0.05485232067510549,3,0
58400,2015-02-16,,250.0,3.34,3310743000.0,0.6663551401869159,2,0
58400,2016-02-23,,250.0,3.33,3310743000.0,0.6516949152542373,2,0
58400,2014-02-28,,250.0,3.29,3310743000.0,0.6857410881801126,2,0
23600,2025-02-20,,190.0,2.2,2978326380.0,0.44574599260172626,2,0
58400,2013-03-05,,300.0,4.07,3972891600.0,0.7752808988764045,3,0
23600,2024-09-04,,60.0,0.6,940524120.0,0.2857142857142857,9,0
23600,2024-03-14,,310.0,3.2,4896574620.0,0.6938110749185668,3,0
23600,2023-02-17,,175.0,1.6,2803220350.0,0.4585635359116022,2,0
23600,2022-02-18,,175.0,1.1,2794363075.0,0.4800853485064011,2,0
23600,2021-02-19,,125.0,1.0,1995973625.0,0.43333333333333335,2,0
23600,2018-03-07,,50.0,0.7,697469350.0,0.23628691983122363,3,0
23600,2019-02-26,,50.0,0.6,732435050.0,0.17127496159754224,2,0
23600,2020-03-11,,125.0,1.5,2014723625.0,0.4980237154150198,3,0
23600,2017-02-27,,50.0,0.6,700000000.0,0.1880064829821718,2,0
23600,2016-03-09,,50.0,0.6,700000000.0,0.20531400966183574,3,0
23600,2015-02-23,,50.0,0.6,700000000.0,0.19439252336448598,2,0
104040,2016-02-01,자동차 신품 부품 제조업,120.0,2.05,623471160.0,0.4635593220338983,2,0
104040,2014-12-29,자동차 신품 부품 제조업,110.0,3.11,562715230.0,0.5166666666666667,12,1
104040,2014-12-17,자동차 신품 부품 제조업,110.0,1.5,562715230.0,0.5166666666666667,12,1
104040,2014-02-20,자동차 신품 부품 제조업,110.0,2.93,548532490.0,0.46716697936210133,2,0
200880,2024-03-13,자동차 신품 부품 제조업,200.0,1.12,5404550200.0,0.5830618892508144,3,0
104040,2013-02-18,자동차 신품 부품 제조업,110.0,2.63,548532490.0,0.4534671532846715,2,0
200880,2025-03-07,자동차 신품 부품 제조업,250.0,2.09,6755687750.0,0.628482972136223,3,0
200880,2022-03-10,자동차 신품 부품 제조업,150.0,2.1,4053412650.0,0.49107142857142855,3,0
200880,2023-03-14,자동차 신품 부품 제조업,150.0,1.81,4053412650.0,0.5030120481927711,3,0
200880,2021-03-11,자동차 신품 부품 제조업,100.0,1.3,2702275100.0,0.35973597359735976,3,0
200880,2019-03-05,자동차 신품 부품 제조업,100.0,2.25,2702275100.0,0.43162393162393164,3,0
200880,2020-03-11,자동차 신품 부품 제조업,100.0,2.0,2702275100.0,0.4189723320158103,3,0
200880,2018-02-09,자동차 신품 부품 제조업,150.0,1.4,4053412650.0,0.4924585218702866,2,0
200880,2017-02-08,자동차 신품 부품 제조업,150.0,1.05,4053412650.0,0.5097244732576985,2,0
1070,2019-03-07,,300.0,2.09,1538400000.0,0.7307692307692307,3,0
200880,2015-03-04,자동차 신품 부품 제조업,150.0,1.2,4053412650.0,0.6267605633802817,3,0
200880,2016-02-05,자동차 신품 부품 제조업,150.0,0.97,4053412650.0,0.5228813559322034,2,0
217500,2025-02-24,특수 목적용 기계 제조업,30.0,2.0,870236220.0,0.06535141800246609,2,0
217500,2024-02-02,특수 목적용 기계 제조업,30.0,0.9,870236220.0,0.06241872561768531,2,0
217500,2022-02-14,특수 목적용 기계 제조업,30.0,0.7,870236220.0,0.05832147937411095,2,0
217500,2022-04-06,특수 목적용 기계 제조업,30.0,0.7,870236220.0,0.06534090909090909,4,0
217500,2023-03-10,특수 목적용 기계 제조업,30.0,1.1,870236220.0,0.11144578313253012,3,0
217500,2021-02-19,특수 목적용 기계 제조업,25.0,0.9,725196850.0,0.04806201550387597,2,0
217500,2020-02-07,특수 목적용 기계 제조업,25.0,1.3,725196850.0,0.0572463768115942,2,0
217500,2018-12-28,특수 목적용 기계 제조업,20.0,1.3,523031240.0,0.056074766355140186,12,1
217500,2018-12-24,특수 목적용 기계 제조업,20.0,1.5,523031240.0,0.056074766355140186,12,1
900310,2024-02-26,기타 금융업,10.38,1.2,664650000.0,0.014304291287386216,2,0
900310,2018-03-28,기타 금융업,45.04,1.39,2432153600.0,0.18143459915611815,3,0
900310,2018-04-26,기타 금융업,44.48,1.38,2401920000.0,0.3,4,0
900310,2017-08-31,기타 금융업,44.07,1.3,2379815400.0,0.1111111111111111,8,0
900300,2019-12-03,기타 금융업,77.5,2.94,4411969060.0,0.29473684210526313,12,1
26150,2013-03-11,,50.0,1.3,499740700.0,0.26685393258426965,3,0
900300,2019-08-26,기타 금융업,78.73,2.99,4481594382.0,0.3888888888888889,8,0
900300,2019-04-08,기타 금융업,78.73,2.99,4481594382.0,0.5454545454545454,4,0
900300,2019-05-30,기타 금융업,78.73,2.99,4481594382.0,0.23076923076923078,5,0
900300,2018-08-24,기타 금융업,45.21,1.6,2573623162.0,0.23076923076923078,8,0
900300,2018-09-05,기타 금융업,45.21,1.6,2573623162.0,0.5,9,0
900300,2018-07-25,기타 금융업,45.21,1.6,2573623162.0,0.058823529411764705,7,0
900300,2018-04-23,기타 금융업,45.71,1.5,2623205306.0,0.4,4,0
900300,2018-03-23,기타 금융업,45.71,1.5,2623205306.0,0.18565400843881857,3,0
900300,2018-02-27,기타 금융업,46.73,1.53,2660082292.0,0.11613876319758673,2,0
900300,2017-03-28,기타 금융업,53.86,1.15,3096421426.0,0.2489451476793249,3,0
700,2025-02-14,,350.0,6.6,9114634200.0,0.6516646115906288,2,0
700,2024-02-13,,350.0,5.9,8574620600.0,0.6820546163849155,2,0
700,2023-02-14,,400.0,5.5,9799566400.0,0.6899171270718232,2,0
700,2022-02-14,,400.0,6.0,9500492000.0,0.6913229018492176,2,0
700,2017-02-09,,50.0,0.8,1247905600.0,0.1880064829821718,2,0
700,2021-02-15,,250.0,4.3,6244556000.0,0.6333333333333333,2,0
700,2021-03-30,,500.0,8.6,12489112000.0,0.7887788778877888,3,0
700,2016-02-04,,75.0,1.0,1871858400.0,0.27796610169491526,2,0
14620,2025-02-26,,200.0,0.8,5311472800.0,0.48581997533908755,2,0
14620,2024-02-26,,150.0,1.2,4189282050.0,0.4336801040312094,2,0
14620,2023-02-24,,100.0,0.7,2792854700.0,0.2914364640883978,2,0
14620,2022-02-24,,100.0,1.3,2792854700.0,0.31436699857752487,2,0
14620,2021-02-25,,100.0,1.4,2792854700.0,0.34108527131782945,2,0
14620,2020-02-28,,100.0,1.0,2792854700.0,0.3652173913043478,2,0
14620,2019-02-25,,100.0,0.9,2263046750.0,0.3763440860215054,2,0
14620,2018-01-08,,100.0,1.0,2792854700.0,0.26804123711340205,1,0
14620,2017-12-26,,100.0,1.5,2792854700.0,0.3434343434343434,12,1
14620,2016-03-10,,150.0,1.8,4189282050.0,0.5917874396135265,3,0
14620,2017-03-10,,150.0,1.7,4189282050.0,0.5970464135021097,3,0
14620,2015-03-09,,150.0,1.1,4219438800.0,0.6267605633802817,3,0
14620,2014-03-11,,150.0,0.5,4290000000.0,0.6464646464646465,3,0
14620,2013-02-27,,150.0,0.6,4290000000.0,0.5383211678832117,2,0
900110,2013-05-22,기타 금융업,30.0,1.3,690000000.0,0.058823529411764705,5,0
900110,2013-01-08,기타 금융업,30.0,1.3,690000000.0,0.03787878787878788,1,0
68240,2022-02-25,,50.0,0.18,1557121850.0,0.12944523470839261,2,0
68240,2021-02-23,,100.0,0.49,2659261200.0,0.34108527131782945,2,0
68240,2020-04-10,,100.0,0.65,2658723800.0,0.4583333333333333,4,0
68240,2020-02-21,,100.0,0.65,2658723800.0,0.3652173913043478,2,0
68240,2019-02-26,,50.0,0.3,1287147600.0,0.17127496159754224,2,0
68240,2018-02-27,,50.0,0.3,1196951850.0,0.15761689291101055,2,0
68240,2016-02-17,,50.0,0.17,787936350.0,0.1652542372881356,2,0
68240,2017-02-14,,50.0,0.4,1197012000.0,0.1880064829821718,2,0
68240,2015-02-26,,60.0,0.47,715546560.0,0.2635514018691589,2,0
68240,2014-02-20,,60.0,0.79,648197580.0,0.26360225140712945,2,0
68240,2013-02-14,,60.0,0.88,596960100.0,0.2773722627737226,2,0
11280,2024-03-06,,50.0,2.0,3441956050.0,0.18241042345276873,3,0
11280,2023-03-07,,50.0,1.6,3441956050.0,0.20933734939759036,3,0
11280,2019-10-10,,290.0,5.0,19963345090.0,0.5384615384615384,10,0
11280,2022-02-25,,50.0,1.1,3441956050.0,0.12944523470839261,2,0
11280,2019-03-06,,233.0,6.1,16137375193.0,0.6794871794871795,3,0
11280,2018-03-05,,8.0,0.3,559580568.0,0.014767932489451477,3,0
11280,2017-03-07,,8.0,0.3,566447520.0,0.004219409282700422,3,0
11280,2016-03-25,,8.0,0.3,566447520.0,0.00966183574879227,3,0
11280,2015-03-09,,30.0,1.3,2124178200.0,0.13849765258215962,3,0
11280,2016-03-07,,7.5,0.2,531044550.0,0.004830917874396135,3,0
11280,2014-02-24,,25.0,1.2,1770148500.0,0.04784240150093809,2,0
263860,2025-03-24,소프트웨어 개발 및 공급업,250.0,2.7,2156717250.0,0.628482972136223,3,0
11280,2013-02-22,,25.0,1.3,538328500.0,0.05748175182481752,2,0
263860,2025-02-19,소프트웨어 개발 및 공급업,250.0,2.7,2156717250.0,0.5635018495684341,2,0
263860,2024-03-21,소프트웨어 개발 및 공급업,200.0,1.6,1725327000.0,0.5830618892508144,3,0
263860,2024-02-20,소프트웨어 개발 및 공급업,200.0,1.6,1725327000.0,0.5279583875162549,2,0
263860,2023-02-21,소프트웨어 개발 및 공급업,150.0,1.7,1323789750.0,0.4219613259668508,2,0
263860,2023-03-23,소프트웨어 개발 및 공급업,150.0,1.7,1323789750.0,0.5030120481927711,3,0
263860,2022-04-06,소프트웨어 개발 및 공급업,120.0,1.0,1059031800.0,0.46875,4,0
263860,2022-02-21,소프트웨어 개발 및 공급업,120.0,1.0,1059031800.0,0.4011379800853485,2,0
263860,2018-02-13,소프트웨어 개발 및 공급업,100.0,0.8,465490000.0,0.3559577677224736,2,0
14530,2025-03-13,,200.0,5.48,6733884000.0,0.5479876160990712,3,0
14530,2024-03-14,,200.0,4.45,6733884000.0,0.5830618892508144,3,0
14530,2023-03-16,,200.0,5.09,6733884000.0,0.588855421686747,3,0
14530,2022-03-16,,160.0,4.01,5387107200.0,0.5238095238095238,3,0
14530,2021-03-15,,140.0,3.9,4713718800.0,0.466996699669967,3,0
14530,2019-03-13,,160.0,4.72,5387107200.0,0.5854700854700855,3,0
14530,2020-03-10,,160.0,4.47,5387107200.0,0.5612648221343873,3,0
14530,2018-03-08,,160.0,4.82,5387107200.0,0.5907172995780591,3,0
14530,2016-03-07,,1000.0,3.1,3486942000.0,0.9178743961352657,3,0
14530,2017-03-06,,115.0,3.5,4009983300.0,0.47890295358649787,3,0
14530,2015-03-12,,700.0,2.9,2440859400.0,0.8873239436619719,3,0
14530,2014-03-06,,800.0,3.1,2789553600.0,0.8863636363636364,3,0
14530,2013-03-05,,700.0,3.4,2440859400.0,0.8820224719101124,3,0
53450,2024-02-29,,100.0,1.44,1462829700.0,0.3094928478543563,2,0
53450,2025-02-28,,50.0,0.93,731414850.0,0.12762022194821207,2,0
53450,2020-03-11,,50.0,0.79,581938750.0,0.23122529644268774,3,0
53450,2017-02-21,,200.0,1.37,2153291200.0,0.586709886547812,2,0
53450,2015-02-17,,100.0,0.59,779122000.0,0.3990654205607477,2,0
53450,2016-02-15,,200.0,1.31,2069159000.0,0.5923728813559322,2,0
53450,2014-02-14,,300.0,1.29,2240209500.0,0.726078799249531,2,0
225530,2025-03-11,기타 비금속 광물제품 제조업,150.0,3.0,5450782650.0,0.4520123839009288,3,0
53450,2013-02-08,,100.0,0.5,711392600.0,0.4032846715328467,2,0
225530,2024-03-08,기타 비금속 광물제품 제조업,150.0,2.8,5450782650.0,0.4837133550488599,3,0
225530,2023-10-10,기타 비금속 광물제품 제조업,150.0,2.6,5450782650.0,0.225,10,0
225530,2023-03-10,기타 비금속 광물제품 제조업,150.0,2.5,5450782650.0,0.5030120481927711,3,0
225530,2022-12-16,기타 비금속 광물제품 제조업,150.0,1.5,5450782650.0,0.44021739130434784,12,1
225530,2022-03-11,기타 비금속 광물제품 제조업,150.0,2.32,5450782650.0,0.49107142857142855,3,0
225530,2022-04-06,기타 비금속 광물제품 제조업,150.0,2.32,5450782650.0,0.5284090909090909,4,0
225530,2021-12-15,기타 비금속 광물제품 제조업,150.0,1.5,5450782650.0,0.44329896907216493,12,1
225530,2020-12-11,기타 비금속 광물제품 제조업,100.0,1.5,3633805100.0,0.39705882352941174,12,1
225530,2018-12-24,기타 비금속 광물제품 제조업,50.0,1.5,1723466200.0,0.18691588785046728,12,1
225530,2020-03-09,기타 비금속 광물제품 제조업,50.0,1.03,1792973700.0,0.23122529644268774,3,0
225530,2017-12-15,기타 비금속 광물제품 제조업,100.0,1.5,3446932400.0,0.3434343434343434,12,1
225530,2017-12-18,기타 비금속 광물제품 제조업,115.0,1.5,3963972260.0,0.42424242424242425,12,1
225530,2017-07-26,기타 비금속 광물제품 제조업,50.0,0.6,1188975850.0,0.13043478260869565,7,0
225530,2017-06-30,기타 비금속 광물제품 제조업,50.0,0.6,1188975850.0,0.25,6,0
225530,2016-12-16,기타 비금속 광물제품 제조업,100.0,1.5,2298000000.0,0.28651685393258425,12,1
225530,2016-10-12,기타 비금속 광물제품 제조업,200.0,0.8,2298000000.0,0.5833333333333334,10,0
225530,2016-10-06,기타 비금속 광물제품 제조업,200.0,0.8,2298000000.0,0.5833333333333334,10,0
15860,2025-03-05,,150.0,3.9,6897830550.0,0.4520123839009288,3,0
15860,2022-03-10,,150.0,2.8,6897830550.0,0.49107142857142855,3,0
15860,2020-03-12,,100.0,2.1,4598553700.0,0.4189723320158103,3,0
15860,2019-03-14,,70.0,2.3,3218987590.0,0.3333333333333333,3,0
15860,2017-03-07,,30.0,0.5,1379566110.0,0.10970464135021098,3,0
15860,2016-03-08,,70.0,0.6,3218987590.0,0.32608695652173914,3,0
2620,2025-03-05,,50.0,0.6,183232100.0,0.1563467492260062,3,0
2620,2024-02-27,,50.0,0.4,767556250.0,0.14369310793237972,2,0
2620,2023-03-03,,50.0,0.4,767556250.0,0.20933734939759036,3,0
2620,2022-03-04,,65.0,0.4,997823125.0,0.22470238095238096,3,0
2620,2021-02-26,,70.0,0.3,1074578750.0,0.224031007751938,2,0
2620,2020-02-28,,70.0,0.4,1074578750.0,0.25869565217391305,2,0
2620,2018-02-26,,60.0,0.2,223396620.0,0.2096530920060332,2,0
2620,2019-02-26,,70.0,0.3,1074578750.0,0.2519201228878648,2,0
2620,2017-02-27,,70.0,0.1,891528470.0,0.26904376012965964,2,0
2620,2016-02-26,,60.0,0.2,764193180.0,0.23559322033898306,2,0
2620,2015-02-27,,60.0,0.3,773094000.0,0.2635514018691589,2,0
2620,2014-03-05,,40.0,0.31,515476000.0,0.15404040404040403,3,0
2620,2013-02-27,,60.0,0.47,786828600.0,0.2773722627737226,2,0
4700,2022-03-07,,300.0,0.6,1065876900.0,0.6711309523809523,3,0
4700,2021-03-04,,300.0,0.5,1065876900.0,0.6732673267326733,3,0
4700,2017-03-06,,100.0,0.24,367255100.0,0.39451476793248946,3,0
263690,2024-04-11,의료용 기기 제조업,180.0,1.71,1982984580.0,0.46226415094339623,4,0
263690,2025-02-13,의료용 기기 제조업,160.0,2.83,1743282560.0,0.4204685573366215,2,0
263690,2024-02-07,의료용 기기 제조업,180.0,1.71,1982984580.0,0.48179453836150843,2,0
263690,2023-04-07,의료용 기기 제조업,317.0,3.0,3492256177.0,0.6764705882352942,4,0
263690,2023-01-25,의료용 기기 제조업,317.0,3.0,3492256177.0,0.3584905660377358,1,0
263690,2022-01-27,의료용 기기 제조업,140.0,1.15,1545394620.0,0.18309859154929578,1,0
263690,2022-04-13,의료용 기기 제조업,140.0,1.15,1545394620.0,0.48863636363636365,4,0
263690,2021-02-01,의료용 기기 제조업,200.0,1.2,2238403800.0,0.5689922480620155,2,0
263690,2020-02-06,의료용 기기 제조업,50.0,0.6,379497450.0,0.1681159420289855,2,0
263690,2019-01-24,의료용 기기 제조업,50.0,0.7,566280500.0,0.11567164179104478,1,0
281740,2025-02-10,기타 화학제품 제조업,50.0,0.44,3286525500.0,0.12762022194821207,2,0
189300,2024-12-23,통신 및 방송 장비 제조업,100.0,0.3,1038102600.0,0.3157894736842105,12,1
189300,2024-03-07,통신 및 방송 장비 제조업,100.0,0.1,1051166700.0,0.3469055374592834,3,0
189300,2023-03-07,통신 및 방송 장비 제조업,100.0,0.1,894517000.0,0.3463855421686747,3,0
189300,2022-12-29,통신 및 방송 장비 제조업,100.0,0.1,894517000.0,0.30434782608695654,12,1
